hour,precipitation,humidity,wind_speed,temperature,date,region_id
0.00,0.00,39.00,0.90,-0.80,2021-01-20,2306065
100.00,0.00,34.00,2.50,0.10,2021-01-20,2306065
200.00,0.00,27.00,2.10,3.00,2021-01-20,2306065
300.00,0.00,23.00,2.00,4.70,2021-01-20,2306065
400.00,0.00,21.00,1.90,6.00,2021-01-20,2306065
500.00,0.00,21.00,1.60,7.30,2021-01-20,2306065
600.00,0.00,23.00,1.30,7.10,2021-01-20,2306065
700.00,0.00,35.00,0.40,5.60,2021-01-20,2306065
800.00,0.00,48.00,0.50,2.20,2021-01-20,2306065
900.00,0.00,56.00,0.80,2.80,2021-01-20,2306065
1000.00,0.00,57.00,0.80,3.60,2021-01-20,2306065
1100.00,0.00,64.00,0.40,2.00,2021-01-20,2306065
1200.00,0.00,61.00,0.60,4.60,2021-01-20,2306065
1300.00,0.00,59.00,0.50,4.50,2021-01-20,2306065
1400.00,0.00,58.00,1.50,4.70,2021-01-20,2306065
1500.00,0.00,56.00,1.30,3.90,2021-01-20,2306065
1600.00,0.00,62.00,1.40,5.00,2021-01-20,2306065
1700.00,0.00,65.00,0.90,4.10,2021-01-20,2306065
1800.00,0.00,58.00,1.70,4.30,2021-01-20,2306065
1900.00,0.00,63.00,2.20,4.30,2021-01-20,2306065
2000.00,0.00,58.00,1.30,4.60,2021-01-20,2306065
2100.00,0.00,63.00,1.20,4.60,2021-01-20,2306065
2200.00,0.00,63.00,0.60,4.00,2021-01-20,2306065
2300.00,0.00,54.00,1.30,5.10,2021-01-20,2306065
0.00,0.00,47.00,1.40,5.50,2021-01-21,2306065
100.00,0.00,44.00,1.30,6.00,2021-01-21,2306065
200.00,0.00,45.00,1.80,7.70,2021-01-21,2306065
300.00,0.00,45.00,1.60,7.70,2021-01-21,2306065
400.00,0.00,90.00,1.30,5.80,2021-01-21,2306065
500.00,1.00,96.00,0.40,4.90,2021-01-21,2306065
600.00,1.50,98.00,0.80,4.60,2021-01-21,2306065
700.00,1.50,99.00,2.10,4.40,2021-01-21,2306065
800.00,2.00,100.00,1.60,4.80,2021-01-21,2306065
900.00,1.50,100.00,1.00,4.40,2021-01-21,2306065
1000.00,1.00,100.00,0.60,4.60,2021-01-21,2306065
1100.00,0.50,100.00,0.90,4.80,2021-01-21,2306065
1200.00,0.00,100.00,2.20,5.10,2021-01-21,2306065
1300.00,0.00,100.00,1.00,5.10,2021-01-21,2306065
1400.00,0.00,100.00,1.10,5.10,2021-01-21,2306065
1500.00,0.00,100.00,0.80,4.70,2021-01-21,2306065
1600.00,0.00,100.00,0.80,4.00,2021-01-21,2306065
1700.00,0.00,100.00,0.30,3.90,2021-01-21,2306065
1800.00,0.00,100.00,0.10,3.90,2021-01-21,2306065
1900.00,0.00,100.00,0.40,4.50,2021-01-21,2306065
2000.00,0.00,100.00,0.30,3.60,2021-01-21,2306065
2100.00,0.00,100.00,0.70,3.60,2021-01-21,2306065
2200.00,0.00,100.00,0.00,3.70,2021-01-21,2306065
2300.00,0.00,100.00,0.40,4.20,2021-01-21,2306065
0.00,0.00,100.00,0.80,5.30,2021-01-22,2306065
100.00,0.00,100.00,0.30,5.30,2021-01-22,2306065
200.00,0.00,98.00,0.80,5.50,2021-01-22,2306065
300.00,0.00,96.00,0.50,6.20,2021-01-22,2306065
400.00,0.00,93.00,0.40,6.50,2021-01-22,2306065
500.00,0.00,91.00,0.40,6.30,2021-01-22,2306065
600.00,0.00,91.00,0.70,6.00,2021-01-22,2306065
700.00,0.00,92.00,0.30,5.60,2021-01-22,2306065
800.00,0.00,90.00,0.00,5.40,2021-01-22,2306065
900.00,0.00,91.00,0.20,5.40,2021-01-22,2306065
1000.00,0.00,91.00,0.20,5.30,2021-01-22,2306065
1100.00,0.00,95.00,0.30,5.20,2021-01-22,2306065
1200.00,0.00,90.00,0.50,5.10,2021-01-22,2306065
1300.00,0.00,97.00,0.30,4.80,2021-01-22,2306065
1400.00,0.00,99.00,0.30,3.80,2021-01-22,2306065
1500.00,0.00,99.00,0.50,3.90,2021-01-22,2306065
1600.00,0.00,100.00,0.40,3.60,2021-01-22,2306065
1700.00,0.00,99.00,0.10,2.40,2021-01-22,2306065
1800.00,0.00,99.00,0.60,2.00,2021-01-22,2306065
1900.00,0.00,98.00,0.40,3.30,2021-01-22,2306065
2000.00,0.00,92.00,0.50,3.50,2021-01-22,2306065
2100.00,0.00,89.00,0.50,3.30,2021-01-22,2306065
2200.00,0.00,89.00,0.40,3.30,2021-01-22,2306065
2300.00,0.00,80.00,0.50,4.50,2021-01-22,2306065
0.00,0.00,70.00,0.90,6.10,2021-01-23,2306065
100.00,0.00,62.00,1.20,8.00,2021-01-23,2306065
200.00,0.00,57.00,1.00,10.00,2021-01-23,2306065
300.00,0.00,56.00,2.60,10.90,2021-01-23,2306065
400.00,0.00,53.00,3.20,10.90,2021-01-23,2306065
500.00,0.00,51.00,2.40,11.60,2021-01-23,2306065
600.00,0.00,51.00,1.80,11.30,2021-01-23,2306065
700.00,0.00,52.00,1.20,10.80,2021-01-23,2306065
800.00,0.00,53.00,1.00,9.50,2021-01-23,2306065
900.00,0.00,56.00,2.50,9.10,2021-01-23,2306065
1000.00,0.00,59.00,2.40,8.30,2021-01-23,2306065
1100.00,0.00,60.00,2.80,7.60,2021-01-23,2306065
1200.00,0.00,60.00,2.80,7.30,2021-01-23,2306065
1300.00,0.00,60.00,3.50,7.10,2021-01-23,2306065
1400.00,0.00,62.00,1.30,5.30,2021-01-23,2306065
1500.00,0.00,61.00,0.70,4.60,2021-01-23,2306065
1600.00,0.00,62.00,0.70,4.10,2021-01-23,2306065
1700.00,0.00,66.00,0.90,3.50,2021-01-23,2306065
1800.00,0.00,67.00,0.40,3.30,2021-01-23,2306065
1900.00,0.00,76.00,0.60,2.20,2021-01-23,2306065
2000.00,0.00,90.00,0.30,1.10,2021-01-23,2306065
2100.00,0.00,94.00,0.10,0.00,2021-01-23,2306065
2200.00,0.00,94.00,0.60,1.80,2021-01-23,2306065
2300.00,0.00,74.00,0.60,4.40,2021-01-23,2306065
0.00,0.00,64.00,2.20,7.50,2021-01-24,2306065
100.00,0.00,57.00,1.60,9.20,2021-01-24,2306065
200.00,0.00,55.00,2.40,10.70,2021-01-24,2306065
300.00,0.00,50.00,1.20,12.10,2021-01-24,2306065
400.00,0.00,46.00,1.90,12.20,2021-01-24,2306065
500.00,0.00,46.00,1.30,12.60,2021-01-24,2306065
600.00,0.00,50.00,1.10,11.30,2021-01-24,2306065
700.00,0.00,50.00,0.20,10.30,2021-01-24,2306065
800.00,0.00,71.00,0.50,6.80,2021-01-24,2306065
900.00,0.00,81.00,0.70,4.90,2021-01-24,2306065
1000.00,0.00,86.00,0.80,4.60,2021-01-24,2306065
1100.00,0.00,89.00,0.50,5.90,2021-01-24,2306065
1200.00,0.00,91.00,0.50,4.40,2021-01-24,2306065
1300.00,0.00,92.00,0.40,4.00,2021-01-24,2306065
1400.00,0.00,94.00,0.60,4.50,2021-01-24,2306065
1500.00,0.00,95.00,0.30,3.20,2021-01-24,2306065
1600.00,0.00,91.00,0.60,3.20,2021-01-24,2306065
1700.00,0.00,95.00,0.50,4.00,2021-01-24,2306065
1800.00,0.00,96.00,0.60,4.70,2021-01-24,2306065
1900.00,0.00,98.00,1.30,5.50,2021-01-24,2306065
2000.00,0.00,98.00,0.70,3.80,2021-01-24,2306065
2100.00,0.00,99.00,0.40,3.90,2021-01-24,2306065
2200.00,0.00,97.00,2.00,5.30,2021-01-24,2306065
2300.00,0.00,75.00,2.10,6.40,2021-01-24,2306065
0.00,0.00,64.00,2.30,7.80,2021-01-25,2306065
100.00,0.00,60.00,2.20,9.10,2021-01-25,2306065
200.00,0.00,56.00,2.90,10.60,2021-01-25,2306065
300.00,0.00,52.00,1.60,12.30,2021-01-25,2306065
400.00,0.00,46.00,2.10,12.70,2021-01-25,2306065
500.00,0.00,44.00,2.20,12.80,2021-01-25,2306065
600.00,0.00,38.00,0.80,13.10,2021-01-25,2306065
700.00,0.00,53.00,0.70,11.30,2021-01-25,2306065
800.00,0.00,70.00,0.10,7.50,2021-01-25,2306065
1100.00,0.00,81.00,0.80,5.60,2021-01-25,2306065
1200.00,0.00,80.00,0.30,5.60,2021-01-25,2306065
1300.00,0.00,87.00,0.30,4.80,2021-01-25,2306065
1400.00,0.00,86.00,0.60,4.50,2021-01-25,2306065
1500.00,0.00,89.00,0.70,5.00,2021-01-25,2306065
1600.00,0.00,88.00,1.00,6.60,2021-01-25,2306065
1700.00,0.00,89.00,1.00,6.60,2021-01-25,2306065
1800.00,0.00,85.00,1.50,7.30,2021-01-25,2306065
1900.00,0.00,80.00,2.70,8.00,2021-01-25,2306065
2000.00,0.00,78.00,0.50,4.00,2021-01-25,2306065
2100.00,0.00,86.00,0.40,3.80,2021-01-25,2306065
2200.00,0.00,91.00,0.30,4.40,2021-01-25,2306065
2300.00,0.00,95.00,1.40,5.60,2021-01-25,2306065
0.00,0.00,92.00,0.50,5.30,2021-01-26,2306065
100.00,0.00,93.00,0.90,6.40,2021-01-26,2306065
200.00,0.00,92.00,1.00,6.60,2021-01-26,2306065
300.00,0.00,88.00,1.20,6.70,2021-01-26,2306065
400.00,0.00,91.00,1.40,6.70,2021-01-26,2306065
500.00,0.00,97.00,1.90,5.30,2021-01-26,2306065
600.00,0.00,98.00,1.70,4.70,2021-01-26,2306065
700.00,0.00,98.00,1.80,4.60,2021-01-26,2306065
800.00,0.00,96.00,0.20,3.90,2021-01-26,2306065
900.00,0.00,92.00,0.60,3.90,2021-01-26,2306065
1000.00,0.00,78.00,0.90,3.00,2021-01-26,2306065
1100.00,0.00,78.00,1.20,2.00,2021-01-26,2306065
1200.00,0.00,78.00,0.50,1.00,2021-01-26,2306065
1300.00,0.00,87.00,0.30,-0.20,2021-01-26,2306065
1400.00,0.00,94.00,0.30,-1.00,2021-01-26,2306065
1500.00,0.00,90.00,0.60,-0.30,2021-01-26,2306065
1600.00,0.00,62.00,0.40,-0.40,2021-01-26,2306065
1700.00,0.00,57.00,0.60,-1.10,2021-01-26,2306065
1800.00,0.00,53.00,0.10,-1.20,2021-01-26,2306065
1900.00,0.00,59.00,0.30,-2.50,2021-01-26,2306065
2000.00,0.00,74.00,0.80,-2.50,2021-01-26,2306065
2100.00,0.00,78.00,0.50,-2.80,2021-01-26,2306065
2200.00,0.00,68.00,0.50,-2.30,2021-01-26,2306065
2300.00,0.00,30.00,0.40,-0.30,2021-01-26,2306065
0.00,0.00,26.00,1.30,2.90,2021-01-27,2306065
100.00,0.00,21.00,1.40,4.00,2021-01-27,2306065
200.00,0.00,23.00,1.50,4.70,2021-01-27,2306065
300.00,0.00,26.00,1.90,5.10,2021-01-27,2306065
400.00,0.00,22.00,2.40,5.30,2021-01-27,2306065
500.00,0.00,24.00,2.80,6.10,2021-01-27,2306065
600.00,0.00,26.00,2.60,3.80,2021-01-27,2306065
700.00,0.00,37.00,1.50,2.60,2021-01-27,2306065
800.00,0.00,43.00,2.00,1.90,2021-01-27,2306065
900.00,0.00,45.00,0.20,0.10,2021-01-27,2306065
1000.00,0.00,59.00,0.50,-0.80,2021-01-27,2306065
1100.00,0.00,63.00,0.60,-1.30,2021-01-27,2306065
1200.00,0.00,73.00,1.00,-1.30,2021-01-27,2306065
1300.00,0.00,74.00,0.70,-1.50,2021-01-27,2306065
1400.00,0.00,68.00,0.80,-1.20,2021-01-27,2306065
1500.00,0.00,77.00,0.60,-1.50,2021-01-27,2306065
1600.00,0.00,78.00,0.50,-0.50,2021-01-27,2306065
1700.00,0.00,72.00,1.10,-0.60,2021-01-27,2306065
1800.00,0.00,64.00,0.70,-0.90,2021-01-27,2306065
1900.00,0.00,66.00,1.10,0.20,2021-01-27,2306065
2000.00,0.00,71.00,0.90,0.20,2021-01-27,2306065
2100.00,0.00,70.00,2.10,0.50,2021-01-27,2306065
2200.00,0.00,61.00,3.40,1.20,2021-01-27,2306065
2300.00,0.00,56.00,2.60,0.90,2021-01-27,2306065
0.00,2.00,96.00,3.40,0.40,2021-01-28,2306065
100.00,0.50,81.00,4.10,0.90,2021-01-28,2306065
200.00,0.00,60.00,5.40,0.80,2021-01-28,2306065
300.00,0.00,53.00,6.00,1.30,2021-01-28,2306065
400.00,0.00,45.00,5.10,0.40,2021-01-28,2306065
500.00,0.00,57.00,5.40,0.00,2021-01-28,2306065
600.00,0.00,50.00,4.90,-2.30,2021-01-28,2306065
700.00,0.00,42.00,5.50,-4.00,2021-01-28,2306065
800.00,0.00,43.00,5.20,-4.80,2021-01-28,2306065
900.00,0.00,46.00,4.40,-6.10,2021-01-28,2306065
1000.00,0.00,48.00,3.40,-7.20,2021-01-28,2306065
1100.00,0.00,51.00,3.70,-7.70,2021-01-28,2306065
1200.00,0.00,45.00,3.10,-8.10,2021-01-28,2306065
1300.00,0.00,39.00,4.30,-9.00,2021-01-28,2306065
1400.00,0.00,38.00,4.30,-9.40,2021-01-28,2306065
1500.00,0.00,42.00,3.00,-9.80,2021-01-28,2306065
1600.00,0.00,45.00,3.00,-10.20,2021-01-28,2306065
1700.00,0.00,44.00,2.80,-10.40,2021-01-28,2306065
1800.00,0.00,43.00,1.60,-10.70,2021-01-28,2306065
1900.00,0.00,42.00,2.10,-10.40,2021-01-28,2306065
2000.00,0.00,39.00,2.70,-10.60,2021-01-28,2306065
2100.00,0.00,39.00,1.30,-11.30,2021-01-28,2306065
2200.00,0.00,38.00,1.80,-10.50,2021-01-28,2306065
2300.00,0.00,33.00,2.30,-9.50,2021-01-28,2306065
0.00,0.00,34.00,2.80,-8.20,2021-01-29,2306065
100.00,0.00,33.00,2.20,-7.60,2021-01-29,2306065
200.00,0.00,31.00,2.20,-6.20,2021-01-29,2306065
300.00,0.00,31.00,2.60,-5.30,2021-01-29,2306065
400.00,0.00,34.00,3.00,-4.80,2021-01-29,2306065
500.00,0.00,32.00,2.30,-4.00,2021-01-29,2306065
600.00,0.00,40.00,1.90,-4.10,2021-01-29,2306065
700.00,0.00,45.00,2.10,-4.90,2021-01-29,2306065
800.00,0.00,49.00,0.40,-7.10,2021-01-29,2306065
900.00,0.00,55.00,0.70,-8.40,2021-01-29,2306065
1000.00,0.00,60.00,0.90,-9.00,2021-01-29,2306065
1100.00,0.00,63.00,1.10,-9.40,2021-01-29,2306065
1200.00,0.00,62.00,0.60,-8.90,2021-01-29,2306065
1300.00,0.00,65.00,0.70,-7.80,2021-01-29,2306065
1400.00,0.00,66.00,1.00,-6.30,2021-01-29,2306065
1500.00,0.00,58.00,1.90,-6.00,2021-01-29,2306065
1600.00,0.00,56.00,2.10,-5.50,2021-01-29,2306065
1700.00,0.00,59.00,1.10,-5.00,2021-01-29,2306065
1800.00,0.00,55.00,3.20,-4.60,2021-01-29,2306065
1900.00,0.00,54.00,3.00,-4.10,2021-01-29,2306065
2000.00,0.00,62.00,2.60,-4.00,2021-01-29,2306065
2100.00,0.00,70.00,1.50,-3.50,2021-01-29,2306065
2200.00,0.00,77.00,2.10,-2.70,2021-01-29,2306065
2300.00,0.00,75.00,1.10,-2.50,2021-01-29,2306065
0.00,0.00,73.00,1.50,-0.60,2021-01-30,2306065
100.00,0.00,67.00,1.50,1.50,2021-01-30,2306065
200.00,0.00,63.00,1.30,3.70,2021-01-30,2306065
300.00,0.00,63.00,2.70,5.30,2021-01-30,2306065
400.00,0.00,61.00,2.90,4.90,2021-01-30,2306065
500.00,0.00,43.00,2.20,5.60,2021-01-30,2306065
600.00,0.00,37.00,2.10,5.60,2021-01-30,2306065
700.00,0.00,55.00,2.00,3.70,2021-01-30,2306065
800.00,0.00,75.00,0.90,0.40,2021-01-30,2306065
900.00,0.00,82.00,0.30,-1.60,2021-01-30,2306065
1000.00,0.00,84.00,0.80,-1.80,2021-01-30,2306065
1100.00,0.00,86.00,0.70,-2.00,2021-01-30,2306065
1200.00,0.00,91.00,0.90,-2.60,2021-01-30,2306065
1300.00,0.00,92.00,0.90,-3.10,2021-01-30,2306065
1400.00,0.00,91.00,0.70,-3.30,2021-01-30,2306065
1500.00,0.00,90.00,0.80,-3.00,2021-01-30,2306065
1600.00,0.00,87.00,0.50,-3.20,2021-01-30,2306065
1700.00,0.00,89.00,1.10,-2.20,2021-01-30,2306065
1800.00,0.00,92.00,0.40,-2.80,2021-01-30,2306065
1900.00,0.00,93.00,1.00,-1.60,2021-01-30,2306065
2000.00,0.00,90.00,2.00,-1.50,2021-01-30,2306065
2100.00,0.00,92.00,1.60,-1.50,2021-01-30,2306065
2200.00,0.00,92.00,1.00,-1.20,2021-01-30,2306065
2300.00,0.00,72.00,2.40,0.80,2021-01-30,2306065
0.00,0.00,50.00,2.60,3.10,2021-01-31,2306065
100.00,0.00,33.00,2.60,4.70,2021-01-31,2306065
200.00,0.00,32.00,2.20,5.60,2021-01-31,2306065
300.00,0.00,38.00,2.10,7.80,2021-01-31,2306065
400.00,0.00,42.00,2.00,8.80,2021-01-31,2306065
500.00,0.00,47.00,2.70,9.30,2021-01-31,2306065
600.00,0.00,55.00,1.90,9.90,2021-01-31,2306065
700.00,0.00,59.00,3.40,9.40,2021-01-31,2306065
800.00,0.00,64.00,2.60,8.90,2021-01-31,2306065
900.00,0.00,72.00,2.40,8.90,2021-01-31,2306065
1000.00,0.00,77.00,1.30,8.40,2021-01-31,2306065
1100.00,0.00,80.00,2.00,8.40,2021-01-31,2306065
1200.00,0.00,82.00,2.50,8.50,2021-01-31,2306065
1300.00,0.00,71.00,2.20,8.40,2021-01-31,2306065
1400.00,0.00,67.00,3.00,8.30,2021-01-31,2306065
1500.00,0.00,65.00,3.20,8.30,2021-01-31,2306065
1600.00,0.00,89.00,2.80,7.50,2021-01-31,2306065
1700.00,0.00,96.00,1.50,8.00,2021-01-31,2306065
1800.00,0.00,99.00,2.40,7.90,2021-01-31,2306065
1900.00,0.00,99.00,1.80,7.80,2021-01-31,2306065
2000.00,0.00,99.00,2.00,7.80,2021-01-31,2306065
2100.00,0.00,98.00,1.60,7.30,2021-01-31,2306065
2200.00,0.00,99.00,1.00,6.90,2021-01-31,2306065
2300.00,0.00,100.00,2.90,6.60,2021-01-31,2306065
0.00,0.00,98.00,1.90,6.30,2021-02-01,2306065
100.00,0.00,90.00,2.20,7.30,2021-02-01,2306065
200.00,0.00,79.00,2.90,7.70,2021-02-01,2306065
300.00,0.00,82.00,3.50,7.20,2021-02-01,2306065
400.00,0.00,81.00,2.70,7.10,2021-02-01,2306065
500.00,0.00,89.00,2.90,5.40,2021-02-01,2306065
600.00,0.00,83.00,1.90,5.90,2021-02-01,2306065
700.00,0.00,87.00,2.20,5.10,2021-02-01,2306065
800.00,0.00,89.00,2.10,4.20,2021-02-01,2306065
900.00,0.00,88.00,1.70,3.30,2021-02-01,2306065
1000.00,0.00,71.00,1.00,1.30,2021-02-01,2306065
1100.00,0.00,50.00,1.60,0.50,2021-02-01,2306065
1200.00,0.00,73.00,3.60,-0.60,2021-02-01,2306065
1300.00,0.00,65.00,2.50,-1.70,2021-02-01,2306065
1400.00,0.00,50.00,2.10,-2.80,2021-02-01,2306065
1500.00,0.00,40.00,1.90,-3.40,2021-02-01,2306065
1600.00,0.00,41.00,1.80,-4.30,2021-02-01,2306065
1700.00,0.00,32.00,2.70,-5.00,2021-02-01,2306065
1800.00,0.00,35.00,1.60,-6.00,2021-02-01,2306065
1900.00,0.00,40.00,2.10,-6.70,2021-02-01,2306065
2000.00,0.00,39.00,1.90,-7.60,2021-02-01,2306065
2100.00,0.00,37.00,1.00,-8.40,2021-02-01,2306065
2200.00,0.00,36.00,1.40,-7.60,2021-02-01,2306065
2300.00,0.00,36.00,2.90,-6.40,2021-02-01,2306065
0.00,0.00,32.00,2.60,-5.60,2021-02-02,2306065
100.00,0.00,31.00,2.10,-4.50,2021-02-02,2306065
200.00,0.00,31.00,3.50,-3.50,2021-02-02,2306065
300.00,0.00,35.00,3.30,-2.70,2021-02-02,2306065
400.00,0.00,38.00,3.40,-2.80,2021-02-02,2306065
500.00,0.00,42.00,3.50,-2.50,2021-02-02,2306065
600.00,0.00,49.00,3.80,-2.50,2021-02-02,2306065
700.00,0.00,51.00,2.60,-3.60,2021-02-02,2306065
800.00,0.00,57.00,1.40,-4.00,2021-02-02,2306065
900.00,0.00,60.00,1.10,-4.00,2021-02-02,2306065
1000.00,0.00,72.00,1.70,-4.90,2021-02-02,2306065
1100.00,0.00,61.00,0.70,-5.40,2021-02-02,2306065
1200.00,0.00,72.00,1.00,-6.10,2021-02-02,2306065
1300.00,0.00,70.00,1.10,-7.00,2021-02-02,2306065
1400.00,0.00,52.00,0.50,-8.20,2021-02-02,2306065
1500.00,0.00,48.00,0.40,-8.90,2021-02-02,2306065
1600.00,0.00,48.00,0.30,-9.30,2021-02-02,2306065
1700.00,0.00,64.00,0.40,-10.40,2021-02-02,2306065
1800.00,0.00,65.00,0.80,-10.50,2021-02-02,2306065
1900.00,0.00,68.00,0.70,-10.10,2021-02-02,2306065
2000.00,0.00,68.00,0.90,-10.20,2021-02-02,2306065
2100.00,0.00,76.00,0.60,-9.50,2021-02-02,2306065
2200.00,0.00,73.00,0.90,-7.30,2021-02-02,2306065
2300.00,0.00,58.00,1.30,-4.80,2021-02-02,2306065
0.00,0.00,49.00,1.20,-3.50,2021-02-03,2306065
100.00,0.00,52.00,1.70,-1.90,2021-02-03,2306065
200.00,0.00,49.00,2.30,-0.50,2021-02-03,2306065
300.00,0.00,53.00,3.20,0.10,2021-02-03,2306065
400.00,0.00,61.00,2.70,-0.30,2021-02-03,2306065
500.00,0.00,62.00,2.30,0.60,2021-02-03,2306065
600.00,0.00,69.00,2.10,0.50,2021-02-03,2306065
700.00,0.00,70.00,1.80,0.20,2021-02-03,2306065
800.00,0.00,77.00,2.50,-0.10,2021-02-03,2306065
900.00,0.00,74.00,2.60,0.10,2021-02-03,2306065
1000.00,0.00,81.00,3.80,-0.20,2021-02-03,2306065
1100.00,1.00,95.00,2.40,-0.80,2021-02-03,2306065
1200.00,0.00,98.00,2.90,0.00,2021-02-03,2306065
1300.00,0.50,98.00,2.50,0.80,2021-02-03,2306065
1400.00,1.00,98.00,1.40,0.40,2021-02-03,2306065
1500.00,0.00,87.00,2.50,-0.30,2021-02-03,2306065
1600.00,0.00,63.00,1.70,-3.10,2021-02-03,2306065
1700.00,0.00,60.00,2.10,-4.50,2021-02-03,2306065
1800.00,0.00,44.00,2.10,-5.60,2021-02-03,2306065
1900.00,0.00,59.00,1.20,-7.70,2021-02-03,2306065
2000.00,0.00,52.00,0.90,-8.60,2021-02-03,2306065
2100.00,0.00,46.00,1.10,-9.00,2021-02-03,2306065
2200.00,0.00,43.00,0.80,-8.20,2021-02-03,2306065
2300.00,0.00,39.00,1.80,-5.70,2021-02-03,2306065
0.00,0.00,34.00,1.40,-4.80,2021-02-04,2306065
100.00,0.00,33.00,2.10,-3.70,2021-02-04,2306065
200.00,0.00,30.00,1.70,-2.30,2021-02-04,2306065
300.00,0.00,35.00,2.40,-1.40,2021-02-04,2306065
400.00,0.00,34.00,2.10,-1.00,2021-02-04,2306065
500.00,0.00,32.00,0.90,-0.60,2021-02-04,2306065
600.00,0.00,33.00,2.00,0.60,2021-02-04,2306065
700.00,0.00,48.00,1.80,-0.50,2021-02-04,2306065
800.00,0.00,49.00,1.30,-2.20,2021-02-04,2306065
900.00,0.00,58.00,0.30,-3.90,2021-02-04,2306065
1000.00,0.00,67.00,1.00,-5.00,2021-02-04,2306065
1100.00,0.00,76.00,0.80,-4.50,2021-02-04,2306065
1200.00,0.00,76.00,0.80,-3.70,2021-02-04,2306065
1300.00,0.00,77.00,1.10,-3.30,2021-02-04,2306065
1400.00,0.00,72.00,1.30,-2.90,2021-02-04,2306065
1500.00,0.00,72.00,1.20,-2.10,2021-02-04,2306065
1600.00,0.00,72.00,1.40,-2.00,2021-02-04,2306065
1700.00,0.00,74.00,1.00,-1.30,2021-02-04,2306065
1800.00,0.00,77.00,0.60,-0.90,2021-02-04,2306065
1900.00,0.00,80.00,1.80,-0.60,2021-02-04,2306065
2000.00,0.00,80.00,2.10,-1.90,2021-02-04,2306065
2100.00,0.00,81.00,1.80,-1.30,2021-02-04,2306065
2200.00,0.00,80.00,3.40,-0.90,2021-02-04,2306065
2300.00,0.00,73.00,1.50,0.20,2021-02-04,2306065
0.00,0.00,70.00,2.30,1.30,2021-02-05,2306065
100.00,0.00,70.00,2.10,3.30,2021-02-05,2306065
200.00,0.00,71.00,2.20,3.80,2021-02-05,2306065
300.00,0.00,68.00,2.70,5.60,2021-02-05,2306065
400.00,0.00,69.00,2.80,6.10,2021-02-05,2306065
500.00,0.00,66.00,3.60,6.20,2021-02-05,2306065
600.00,0.00,71.00,3.60,5.50,2021-02-05,2306065
700.00,0.00,74.00,3.10,5.20,2021-02-05,2306065
800.00,0.00,82.00,2.30,4.60,2021-02-05,2306065
900.00,0.00,85.00,2.00,4.10,2021-02-05,2306065
1000.00,0.00,85.00,1.80,3.90,2021-02-05,2306065
1100.00,0.00,91.00,1.70,3.50,2021-02-05,2306065
1200.00,0.00,88.00,2.50,3.60,2021-02-05,2306065
1300.00,0.00,87.00,1.50,3.70,2021-02-05,2306065
1400.00,0.00,83.00,1.70,3.70,2021-02-05,2306065
1500.00,0.00,74.00,2.20,3.60,2021-02-05,2306065
1600.00,0.00,73.00,2.40,3.90,2021-02-05,2306065
1700.00,0.00,74.00,1.70,4.20,2021-02-05,2306065
1800.00,0.00,76.00,1.70,4.40,2021-02-05,2306065
1900.00,0.00,79.00,2.10,4.50,2021-02-05,2306065
2000.00,0.00,82.00,2.40,4.70,2021-02-05,2306065
2100.00,0.00,82.00,1.80,4.80,2021-02-05,2306065
2200.00,0.00,86.00,2.50,4.80,2021-02-05,2306065
2300.00,0.00,84.00,1.90,5.80,2021-02-05,2306065
0.00,0.00,83.00,1.70,7.50,2021-02-06,2306065
100.00,0.00,82.00,2.50,7.70,2021-02-06,2306065
200.00,0.00,84.00,3.10,8.00,2021-02-06,2306065
300.00,0.00,81.00,3.10,8.20,2021-02-06,2306065
400.00,0.00,82.00,2.20,7.80,2021-02-06,2306065
500.00,0.00,84.00,2.60,7.60,2021-02-06,2306065
600.00,0.00,85.00,1.90,7.50,2021-02-06,2306065
700.00,0.00,83.00,1.80,7.80,2021-02-06,2306065
800.00,0.00,88.00,1.50,7.80,2021-02-06,2306065
900.00,0.00,88.00,1.40,7.80,2021-02-06,2306065
1000.00,0.00,89.00,2.70,7.90,2021-02-06,2306065
1100.00,0.00,92.00,2.20,7.00,2021-02-06,2306065
1200.00,0.00,92.00,2.40,6.90,2021-02-06,2306065
1300.00,0.00,92.00,2.30,6.60,2021-02-06,2306065
1400.00,0.00,93.00,1.00,6.30,2021-02-06,2306065
1500.00,0.00,93.00,1.80,5.40,2021-02-06,2306065
1600.00,0.00,90.00,0.50,4.80,2021-02-06,2306065
1700.00,0.00,91.00,0.00,4.10,2021-02-06,2306065
1800.00,0.00,94.00,0.60,3.80,2021-02-06,2306065
1900.00,0.00,97.00,0.60,3.10,2021-02-06,2306065
2000.00,0.00,99.00,0.30,1.90,2021-02-06,2306065
2100.00,0.00,99.00,0.20,2.20,2021-02-06,2306065
2200.00,0.00,99.00,0.60,2.00,2021-02-06,2306065
2300.00,0.00,99.00,0.80,2.10,2021-02-06,2306065
0.00,0.00,93.00,0.70,2.20,2021-02-07,2306065
100.00,0.00,83.00,1.70,3.20,2021-02-07,2306065
200.00,0.00,70.00,2.10,6.10,2021-02-07,2306065
300.00,0.00,64.00,2.40,6.70,2021-02-07,2306065
400.00,0.00,56.00,2.30,6.70,2021-02-07,2306065
500.00,0.00,44.00,2.80,7.80,2021-02-07,2306065
600.00,0.00,33.00,3.50,7.00,2021-02-07,2306065
